sent,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,10,11,20,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,11,20,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,11,20,567,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,11,16,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,7,49,187,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,7,1,14,215,2,14,3,309,21,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,7,21,2,8,50,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,7,21,2,8,50,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,7,49,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,7,1,44,131,2,8,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,169,1,1,116,1152,1,1,1311,1152,64,961,174,3,1,1,1,147,0,0,0,0,0,0,0
0,43,250,12,533,4,267,1,174,1,31,6,202,486,23,0,0,0,0,0,0,0,0,0,0,0
0,43,1581,401,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,5,10,469,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,309,49,10,7,16,24,16,605,89,232,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,34,2,5,36,34,2,5,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,11,22,1024,107,2,7,2,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,11,21,2,5,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,11,2,5,36,34,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,258,34,21,2,5,36,34,2,5,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,258,11,21,2,5,36,34,2,5,357,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,258,11,21,2,5,36,34,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,313,895,143,1787,35,1,995,58,1671,262,47,759,1064,64,667,202,0,0,0,0,0,0,0,0,0
0,313,597,379,133,1,1,1,1,254,48,240,274,212,1,706,12,0,0,0,0,0,0,0,0,0
1,52,199,273,473,28,1246,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,1099,20,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,467,4,105,58,378,16,2,13,1,1840,33,84,322,0,0,0,0,0,0,0,0,0,0,0,0
1,1,671,1,1,26,1,25,368,56,1,1,1453,1,1,4,313,0,0,0,0,0,0,0,0,0
0,95,397,1,619,230,146,2,5,93,5,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,49,25,89,13,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1025,10,7,83,155,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,458,49,10,7,187,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,370,735,438,451,314,1,263,519,1078,542,28,19,1,1,241,127,1,1,323,539,6,438,684
0,556,173,857,1012,31,1012,52,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1413,426,69,63,92,177,1105,322,15,1,1,52,40,125,1,416,542,1,1,322,1154,0,0
1,1,1,391,441,328,783,982,1,284,248,1,15,1767,1801,85,333,265,1,105,8,0,0,0,0,0
1,1384,462,499,3,580,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,63,678,26,327,170,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1496,1416,1,1893,1,925,1,1,28,985,55,753,1,37,0,0,0,0,0,0,0,0,0,0,0
1,590,653,13,1,57,54,291,435,1040,1028,1,1,1028,454,427,1280,1,57,1,1,0,0,0,0,0
0,568,14,10,7,131,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,383,653,188,523,1,186,523,523,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,416,542,392,43,591,562,514,43,112,17,14,591,1,33,417,105,1287,142,24,142,43,4,0,0,0
1,111,1,1,81,104,1,600,282,94,17,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0
1,976,49,143,130,139,378,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,176,1,338,1252,184,15,1,1,1181,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1976,71,1801,717,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,118,718,962,90,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,49,29,37,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,26,49,91,30,275,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,26,4,80,170,464,11,253,2,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,194,99,13,290,384,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,49,10,7,16,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,49,7,146,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1521,776,1,473,277,374,255,1,1515,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,448,1,414,124,64,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,64,234,843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,39,34,20,2,5,36,34,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,10,7,21,1072,50,382,54,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,27,11,625,16,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,11,21,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,166,7,1294,5,1294,5,11,1294,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,639,189,54,9,218,2,548,34,54,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,125,1726,19,1,89,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,382,187,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1013,104,3,74,228,714,141,371,1196,441,301,3,1218,0,0,0,0,0,0,0,0,0,0,0,0
1,1013,609,1896,17,150,158,3,793,228,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,189,1,20,28,68,616,2,5,7,88,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,940,657,3,532,53,88,32,1845,39,450,265,50,11,2,10,7,78,20,148,145,0,0,0,0
0,29,22,49,104,366,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,357,22,242,467,1087,671,258,11,16,2,13,73,34,16,671,77,1,7,16,2,302,343,318,348,0
0,1106,151,255,122,87,15,876,1155,17,44,478,63,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1016,10,7,21,142,24,309,131,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1016,10,7,21,142,24,309,131,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,146,107,2,8,168,397,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,146,107,2,8,3,310,309,131,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,146,107,2,8,3,310,309,131,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,199,315,28,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,330,230,639,78,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1792,1716,352,699,493,828,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,427,31,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,248,92,522,1559,1097,249,577,1998,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,115,346,1653,72,1,67,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1486,1,76,601,282,332,298,1,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1447,326,79,1,89,106,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,1282,200,17,186,1247,282,228,320,1178,283,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,156,258,68,616,2,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,371,130,146,131,78,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1775,1,82,49,25,1035,349,1369,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,68,1020,3,173,1,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,31,105,1559,78,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,249,49,255,130,139,378,2,8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,390,139,378,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111,1344,199,35,664,1039,1,17,122,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,1,143,235,1465,1,217,257,1794,1794,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,951,69,1,1,175,17,164,92,15,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,936,69,350,304,338,15,240,274,275,647,1105,33,0,0,0,0,0,0,0,0,0,0,0,0
1,31,466,1961,1526,1,394,69,1,602,1,19,1,40,1,677,219,0,0,0,0,0,0,0,0,0
0,270,57,1,14,1319,1486,37,2,778,47,44,1,1,192,18,0,0,0,0,0,0,0,0,0,0
0,814,140,186,42,843,632,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,409,119,1003,550,63,179,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,360,352,3,182,130,378,78,435,76,49,1449,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,102,683,19,1,125,1,772,920,25,21,131,1045,498,1272,0,0,0,0,0,0,0,0,0,0,0
1,111,636,23,199,17,82,831,506,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,158,1046,427,838,1,1046,1046,1544,1058,903,6,1,932,41,1,93,369,24,1,598,1,252,181
1,1425,1,1,1,1,1592,1,1,116,35,123,17,1230,35,195,1,1,1,3,4,445,0,0,0,0
1,1,132,1932,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,772,1663,599,452,112,390,123,194,42,889,1,292,1,0,0,0,0,0,0,0,0,0,0
1,374,141,1323,710,1,82,286,1799,106,598,1678,432,29,197,738,815,850,1,0,0,0,0,0,0,0
1,1,967,41,219,558,17,1,64,1957,4,1957,471,420,1,1,445,0,0,0,0,0,0,0,0,0
1,333,6,171,108,527,23,62,1341,244,4,38,639,10,11,78,102,22,10,34,78,65,20,99,13,0
1,138,6,647,30,48,233,648,23,62,1,4,38,1087,10,11,78,29,235,85,548,10,34,2,20,13
1,198,6,565,239,337,55,195,402,23,62,1431,4,465,10,11,1,2,2,771,284,859,0,0,0,0
1,198,6,565,239,337,55,195,402,23,62,1431,4,450,10,11,1,2,2,771,284,859,0,0,0,0
1,57,1646,260,6,46,15,14,932,62,1,990,18,1,57,1,1874,881,1646,1646,96,675,4,38,0,0
1,1,1803,1593,1803,693,751,271,31,402,507,1,253,103,0,0,0,0,0,0,0,0,0,0,0,0
1,422,53,339,136,221,6,173,422,1364,17,82,69,1091,561,500,1240,1403,500,35,267,278,1240,615,1,37
1,113,3,1,1,4,141,7,1653,403,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,874,21,2,5,36,34,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,565,239,337,55,195,402,23,62,1431,4,465,504,10,11,2,8,93,29,235,85,548,10,34,2
0,6,70,3,697,23,62,1525,4,465,83,125,1214,1,1,40,439,204,233,394,1,1,81,697,1,211
1,6,225,439,159,785,23,4,1087,10,11,16,24,16,29,235,85,10,34,16,24,16,20,0,0,0
1,6,1,1505,14,1,1,23,307,21,10,11,24,16,29,235,85,548,10,34,24,20,0,0,0,0
1,6,1052,1025,1,23,307,10,11,16,24,16,29,235,85,36,10,34,24,20,0,0,0,0,0,0
1,6,379,86,213,108,597,14,23,1087,16,24,16,10,11,605,89,221,24,10,34,605,0,0,0,0
1,6,871,872,159,484,23,4,1087,10,11,16,24,16,29,235,85,10,34,16,24,16,13,73,0,0
0,494,26,631,249,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,141,302,727,202,1,47,202,1301,202,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,22,3,10,11,2,36,10,34,2,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1273,1963,6,526,3,728,104,628,1,381,37,19,1,584,0,0,0,0,0,0,0,0,0,0,0
1,1349,1,359,172,1264,17,428,172,4,344,540,1358,1,0,0,0,0,0,0,0,0,0,0,0,0
1,412,135,947,6,656,852,80,1,108,461,14,23,62,1,4,38,1087,10,11,2,93,548,10,34,2
1,412,135,1179,6,283,122,321,509,35,23,88,1,4,38,1087,10,11,2,8,93,29,235,85,548,10
1,1,43,598,280,1,57,176,1671,1118,1,92,47,174,64,47,174,285,47,175,92,0,0,0,0,0
1,5,258,11,2,5,2,5,114,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,7,165,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,143,1708,1,1082,112,28,1555,155,184,43,1,1708,101,676,1,0,0,0,0,0,0,0,0,0
1,27,11,21,2,5,36,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,1,941,49,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,534,12,763,171,159,74,454,133,57,735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,476,2,5,36,2,5,406,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,20,2,5,36,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1679,1,218,106,33,215,2,36,99,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,467,105,10,7,25,77,77,1,128,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,648,307,10,11,16,24,16,114,22,36,10,34,24,65,20,0,0,0,0,0,0,0,0,0,0
1,504,665,625,36,114,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,275,448,1,1738,1,12,7,95,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1576,53,62,1,195,1,285,600,38,118,986,1,195,15,474,982,488,285,287,991,223,122,0,0,0
1,1,627,3,1462,84,8,1656,31,1,1,500,133,384,405,1940,429,1,531,0,0,0,0,0,0,0
1,3,49,10,7,962,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,11,107,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,133,1708,1,1082,112,28,1555,155,184,43,1,1708,101,676,889,1,1,1,1,0,0,0,0
0,31,200,1,155,726,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1061,78,36,78,957,1061,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,589,66,45,276,21,2,5,36,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1,210,589,66,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,613,111,402,10,7,105,131,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,613,951,10,7,229,49,16,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,171,593,841,164,517,193,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1639,966,1164,447,1,660,26,132,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,378,511,613,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,327,426,234,214,195,177,63,15,571,164,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,803,57,346,278,1,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,766,1621,1030,1,1,4,3,1647,1,11,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,805,1,43,4,106,143,380,409,1201,691,381,225,321,202,1,0,0,0,0,0,0,0,0,0,0
1,360,57,599,199,257,103,15,143,1,599,12,287,170,1331,1,4,0,0,0,0,0,0,0,0,0
1,360,1102,636,199,17,82,831,506,851,293,313,780,151,1,81,1,81,0,0,0,0,0,0,0,0
0,1,1,1391,9,346,9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,68,332,298,53,17,1347,2,1419,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,355,179,128,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,477,31,241,354,241,57,553,1,724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,43,186,43,1,112,15,92,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,148,6,48,272,202,655,23,62,1,38,311,2,70,102,683,140,127,797,0,0,0,0,0,0,0
0,666,53,264,46,445,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1088,1,3,831,56,172,1,125,127,1604,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,856,538,68,292,1,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,716,4,82,879,1883,91,1556,1,315,749,1,1,56,187,1,772,1367,166,17,42,205,699,0,0,0
0,130,10,7,44,2,8,310,309,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,208,1,42,1766,470,725,229,1419,490,1,14,833,193,703,30,1143,1,444,229,0,0,0,0,0,0
0,418,3,499,116,999,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,227,324,588,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,197,538,1,674,272,418,1,3,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1278,83,205,1,1,878,409,657,283,75,1,1,1875,409,1959,541,191,17,0,0,0,0,0,0,0
0,59,652,861,116,620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,208,282,489,280,1,7,3,489,1,1111,18,1,964,6,489,196,275,1,196,0,0,0,0,0,0
-1,949,353,547,54,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,457,97,372,42,360,7,140,52,127,124,482,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,648,324,1594,12,48,3,372,647,30,75,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,225,30,159,385,250,432,253,987,272,1,417,377,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,431,162,778,224,1938,174,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,501,26,169,9,1,1,81,1,1,1,1,1567,0,0,0,0,0,0,0,0,0,0,0,0,0
0,416,542,311,2,52,48,1,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,294,120,113,1637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,67,1867,798,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,8,311,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1052,1025,1,23,4,265,1349,1,157,234,113,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1439,1439,468,468,16,24,1,1770,323,10,7,27,11,258,11,10,11,218,24,24,1,0,0,0,0
0,216,1,518,395,116,4,366,395,83,1573,1,216,1857,1,0,0,0,0,0,0,0,0,0,0,0
0,1,47,1,35,346,497,66,1,38,337,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178,1948,1,9,593,286,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,246,1,1079,680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,520,391,140,216,41,1,1,1,1,117,1,1,1,1,1,214,1,243,17,95,157,251,0,0,0
0,9,807,529,1014,455,9,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,265,6,193,3,537,23,62,1,4,38,340,79,203,280,19,50,481,193,133,1093,292,1338,12,0,0
0,19,9,161,134,74,439,3,785,23,39,612,21,19,9,3,126,101,9,334,161,134,74,0,0,0
0,345,261,366,144,259,1023,1389,32,1,978,39,556,1023,113,1704,1,0,0,0,0,0,0,0,0,0
0,345,1,183,748,789,144,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,262,138,208,119,123,1,1,1,596,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,243,197,272,1098,1558,256,186,1034,514,1,375,197,1,1556,314,208,1,1558,256,1140,1245,1,56
0,21,1,1,1,262,980,186,1,30,1,1,122,1,1252,1,1,162,1252,1,366,122,1,366,1,122
0,1186,1451,18,9,51,1404,1999,14,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,215,367,1,367,526,367,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,14,9,1,1495,1,84,941,1,144,3,362,1,1,1,17,340,1,420,1,1,1,1,0,0
0,1,41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1174,1506,12,915,56,1108,1526,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,243,75,3,919,1001,501,519,416,542,3,392,1,255,1222,569,0,0,0,0,0,0,0,0,0
0,6,243,75,3,1017,1018,74,206,1002,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,6,1563,841,55,233,712,795,460,408,1,12,96,361,1,0,0,0,0,0,0,0,0,0,0,0
0,6,276,45,3,999,74,126,575,1,1455,576,1684,237,0,0,0,0,0,0,0,0,0,0,0,0
0,12,1604,561,759,6,1,825,229,987,911,776,134,627,1604,0,0,0,0,0,0,0,0,0,0,0
-1,12,336,163,3,521,460,795,351,1,212,1,1,148,0,0,0,0,0,0,0,0,0,0,0,0
0,248,919,1001,14,12,1736,224,416,542,1,522,1,1,1,823,219,0,0,0,0,0,0,0,0,0
0,98,70,3,12,306,53,116,9,1,70,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-1,59,932,362,92,6,366,530,807,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,17,261,39,1,74,223,1822,152,1,1,128,152,1,1,0,0,0,0,0,0,0,0,0,0
0,59,113,1293,1,19,1922,418,1,1804,993,14,132,1,0,0,0,0,0,0,0,0,0,0,0,0
0,59,1,243,1397,1,1,835,21,5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,70,153,79,721,127,731,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,1,1200,1,247,1,1846,285,109,1,886,117,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,1,6,1,582,526,71,25,833,1,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,3,491,126,58,580,73,580,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,3,399,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,1,1,1,319,70,3,12,27,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,1,499,1,269,14,3,21,9,346,568,9,376,134,0,0,0,0,0,0,0,0,0,0,0
0,59,39,486,1,416,18,9,12,453,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,96,3,1,1,556,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,1540,14,147,514,1540,1068,441,784,45,646,53,0,0,0,0,0,0,0,0,0,0,0,0,0
0,457,97,372,42,360,7,140,52,127,124,482,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,457,9,1090,573,88,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,457,9,1090,573,88,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1863,1,1,137,545,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,640,641,288,1,523,1,1,544,1,94,112,174,0,0,0,0,0,0,0,0,0,0,0,0,0
0,134,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,306,68,968,259,204,262,3,380,322,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,332,298,144,3,187,9,3,497,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,729,563,140,117,1868,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,1,126,1217,85,1,110,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,87,433,17,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1739,313,263,1003,110,1533,821,152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,57,97,1674,1,1005,1909,784,223,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,21,97,83,158,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,167,404,1,116,152,433,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1648,9,128,636,115,511,207,1578,66,24,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,76,1215,249,157,251,721,1749,1,79,289,203,774,563,351,0,0,0,0,0,0,0,0,0,0,0
0,39,288,852,106,1,39,1268,1,1868,729,1,288,76,1268,1,174,1727,173,1,59,1357,760,0,0,0
0,534,547,77,2,88,32,77,1834,88,32,201,77,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1149,332,298,130,39,440,264,1635,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,395,216,518,183,152,208,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,1344,15,3,27,297,329,82,28,338,204,92,55,239,1492,35,0,0,0,0,0,0,0,0,0
